All Monte Carlo Results:
Monte Carlo Run 1: 0.0836038064735729,0.16178636662153714,0.17269875597820977,0.28490749930075143,0.35086428025040844,0.4384289516810098,0.4234614029875007,0.4210667286108703,0.49750797849167117,0.5009920512595988,0.5645940991174466,0.7395183638630558,0.5506740101552697,0.6342302878522328,0.6391422302079968,0.6663419661413236,0.6290487276400488,0.6840936919700007,0.7037427693658369,0.7375263587093115
Monte Carlo Run 2: 0.04857860054645087,0.1474757200393934,0.21399439596014644,0.2665370710645847,0.32505291310598045,0.4540436096670063,0.42665307328057606,0.46978741090368115,0.5105425027166833,0.523314741613462,0.5549284579859809,0.5986655722063572,0.61169837746077,0.5691068436735748,0.6116266440971245,0.7529455142772915,0.7185687400462051,0.7307880011045292,0.681545970667885,0.7118453214703635
Monte Carlo Run 3: 0.09689427300597876,0.13788161422629414,0.23755381183896832,0.31625465918028056,0.41686471379300655,0.475319100352804,0.4861507615157585,0.6097697409889642,0.5935077437872067,0.612215575129637,0.5857186430377402,0.679347522738272,0.7306311259115471,0.6629939530741817,0.6620493074888723,0.7315006820879064,0.6813184507457998,0.7583277095494163,0.8282510169263393,0.7325374697931523
Monte Carlo Run 4: 0.07763046437501293,0.16427956029419982,0.2267168423796319,0.30780956507633955,0.4002100332101919,0.44633507325911553,0.45481438300116483,0.4400327091771546,0.5522645630535102,0.64788643925622,0.49754285118478064,0.6650115084303974,0.6359909518412875,0.5402678161624634,0.6132433044260088,0.6310216589965696,0.7944305701123455,0.7116503537951049,0.5978182739885153,0.680539607427983
Monte Carlo Run 5: 0.08014307470547356,0.17031104959942917,0.1911747167986524,0.30316994248888857,0.33864238076321074,0.45424478113474376,0.4362206337093933,0.4176622998277591,0.5508979702817733,0.5834438352417475,0.5388202436178227,0.6368517995914096,0.5825618887184854,0.514592217918052,0.6912007360598488,0.6622288274606202,0.6291898054032249,0.6761898923636057,0.6974264011347189,0.66116875792469
Monte Carlo Run 6: 0.07594054498045123,0.1878733230920125,0.23435973182690414,0.3299034552438455,0.37416467358419503,0.34696494036903286,0.43367213167993357,0.42738860344358015,0.47905524943304056,0.5420689156680478,0.6589937491452957,0.589449652354214,0.5710624609503221,0.6243526310141282,0.634067624721966,0.6718100431718139,0.6634646574299934,0.7528145906272343,0.745131703430143,0.7287166042954027
Monte Carlo Run 7: 0.07461341026106719,0.14382832765110054,0.19273248135080823,0.33462246842905213,0.42012953048776003,0.502624742850607,0.49197299643098036,0.43519756571147433,0.5642417946963811,0.6594920045238872,0.6432030050505868,0.6623983905003737,0.6242369481848612,0.6193689392764434,0.6745152085400761,0.673789758012826,0.6623967294819557,0.6435191339789178,0.6612050782529505,0.7596026080191823
Monte Carlo Run 8: 0.09036813523856488,0.1452993902493717,0.2322624210221512,0.3174615034862777,0.42067273834122876,0.3782866463359841,0.5135123137783151,0.5373356060621788,0.5856538832521263,0.5923803733373738,0.6730490177941818,0.7561304312349999,0.5986781788408153,0.6317173621642881,0.6501944467008791,0.7423158345594916,0.718090214533759,0.6458814130127936,0.685233324740694,0.7545212331323512
Monte Carlo Run 9: 0.06751774717494156,0.16027925949409316,0.1997472991033158,0.35461296597275876,0.3240281073466238,0.3607954568775734,0.43593736303804365,0.559187736277321,0.5834339114465981,0.5568141281353809,0.6626640255681713,0.7183756988437426,0.6269170886778843,0.6257920883636475,0.6661222839725429,0.654320555521045,0.7301293432663566,0.7274919933558993,0.7023868234259771,0.7399879898356885
Monte Carlo Run 10: 0.06812364013632272,0.15043114195187232,0.18840808309316226,0.28586966665025837,0.2923019841540709,0.2981467483266921,0.369277131431785,0.513424935067915,0.47559867654423565,0.5485301590136696,0.5257719685209351,0.571837723041965,0.6012240535000977,0.6906071642644727,0.6369912459076807,0.6576521809030225,0.6416274069792025,0.577390854939726,0.6424848946933882,0.7689612532162332
