All Monte Carlo Results:
Monte Carlo Run 1: 0.2636753102141142,0.6853389981121337,0.7673988956492763,0.9577868133611962,1.1957915819257694,1.222812670645717,1.1138923420490612,1.2256626979164658,1.155856294345095,1.4196931009419547,1.2393123459884987,1.3589165275447204,1.2517101440824545,1.2567609518547282,1.248492205207553,1.2048012759207445,1.4044504550042116,1.2663421356284852,1.3145415735229633,1.4589000380210198
Monte Carlo Run 2: 0.2565643571152439,0.643251754650936,0.8902485745429726,0.9572350183479038,1.0944019520189006,1.024810775384569,1.1210933181776963,1.100653363119089,1.1104064669103026,1.192624875666156,1.3508671616193302,1.2561632090541384,1.3614042081670652,1.3061396591206162,1.2346485351303689,1.380183289525573,1.487198457437849,1.2806282902305794,1.4106296309075124,1.3855738413848298
Monte Carlo Run 3: 0.3145298582901359,0.5446331649857429,0.9467084589741257,0.9905992838354117,1.1563984238928697,1.139620872250574,1.1147236077982996,1.2641122899439012,1.256612106019328,1.2049243754265224,1.1911617690154541,1.3325316632885846,1.374185991680217,1.2465988847897838,1.365256510554766,1.2637570084699943,1.369372092474628,1.4220750984007282,1.2942650496999035,1.2933483835544624
Monte Carlo Run 4: 0.2950773968132106,0.573935779737806,0.9326812546879971,0.8891361594978726,1.1867905229212021,1.189629981123685,1.0684409318320245,1.0919895137808,1.0759622214293707,1.317011019941409,1.2315832720114137,1.3827063379285336,1.292451497607776,1.1997546179481147,1.104918890793518,1.2607594367717438,1.47685844753496,1.3986685602679916,1.2233797837435618,1.3720048373141964
Monte Carlo Run 5: 0.28388126758348214,0.6698446206958509,0.9318571898358139,1.092853542063575,0.978147646976607,0.9805168858106479,1.174611523559347,1.0449423965588065,1.0164332780145944,1.1741763293337903,1.1520162149965643,1.1459192685885609,1.2279616419708084,1.1049727266222962,1.219132371751889,1.1374846534960035,1.2845543897995213,1.233743466165891,1.2887647390426125,1.3641454822004946
Monte Carlo Run 6: 0.24859174876524773,0.6858565646443995,0.9128742440130488,0.9662730033121296,1.0928700076730233,1.1114459509232404,1.2132209223634438,1.1043122663297942,1.190478407255444,1.2421574780170495,1.228238640742395,1.2329275689105095,1.3108366064433852,1.2482908319889534,1.261149258524944,1.2226721633597575,1.4301768630925031,1.495560171314048,1.3457481170607786,1.1538329168404993
Monte Carlo Run 7: 0.2465559523487113,0.6298907476793584,0.89395684609062,0.9779875987551683,1.1669735095825802,1.1621053568227004,1.1903422453597337,1.3066468549040064,1.2780018163297029,1.2771685958635086,1.2508978762543719,1.364332895512997,1.4066394424077155,1.2214056232651915,1.3125771537808681,1.271601617416476,1.3098846259626766,1.2077976797015653,1.3144252827148164,1.3404380446019242
Monte Carlo Run 8: 0.34552976431199134,0.6691725035763446,0.8978708919290869,1.1011770901362685,1.1766875197842674,0.9794393987226719,1.1116581335014097,1.3073776044704535,1.1303602715520311,1.280767069596528,1.3879660958730557,1.3206014421343535,1.2470641711586885,1.1703226837551004,1.3036233783640794,1.375770281674761,1.433042310819829,1.3546989800602884,1.3980403337773308,1.325756008588289
Monte Carlo Run 9: 0.2580886872418334,0.6481789541931532,0.8381653768239312,1.0087247167293045,1.0617459446685686,1.221325411961972,1.278272260608456,1.132856825134465,1.2139387887958726,1.2490695201600164,1.2548762556796562,1.361612662992015,1.1918744065877818,1.1861988528413574,1.1956832537343,1.2386398000263723,1.2299858430222834,1.35719334649383,1.3122612900885808,1.2352196194993947
Monte Carlo Run 10: 0.19968833999719934,0.5902610784917028,0.9547906526217159,0.8846618683053985,1.1653980850053474,1.0052890498446767,1.1373157616356753,1.2081366177830657,1.163078747255356,1.2065899054985743,1.1800886215019573,1.227433071317004,1.1877385224271981,1.268171077712388,1.2468770811094287,1.274689108942332,1.2925459898222782,1.2351818455575703,1.415604069849033,1.3756776647968028
